session_id,timestamp,user_name,user_dob,session_duration,selected_category,user_msg_count,bot_msg_count,feedback,detailed_feedback
c8552edc-7240-4276-8a02-afc203420729,2023-04-21 21:32:57,User172,1995-1-11,0:21:3,lifestyle,3,5,good,The chatbot was very helpful and informative.
204fddb3-5f3f-49f9-8fa0-66510c39a8f9,2023-02-12 17:19:57,User512,1991-11-11,0:51:4,news,2,4,bad,I wish the chatbot was more intuitive.
c2fd6a13-48b3-4d60-b85f-ca4cfb6fb27c,2022-10-22 18:18:57,User524,2000-6-5,0:30:55,lifestyle,4,8,good,The bot provided accurate answers.
8d9531e6-61cc-4b0c-a152-3d387cfca73c,2022-09-22 02:54:57,User140,1988-4-25,0:51:31,eat-drink,6,4,good,Smooth and pleasant interaction with the chatbot.
8fbf0fd2-c041-4cd4-9415-5cd60819e443,2022-12-06 10:37:57,User279,1997-6-26,0:49:58,eat-drink,5,1,good,Smooth and pleasant interaction with the chatbot.
c7a3616e-5765-450d-a85b-b8697ebafebc,2023-08-12 22:26:57,User816,1992-7-23,0:56:27,eat-drink,8,4,good,The bot provided accurate answers.
dd543588-b45d-4362-b241-f6dcbed3207d,2023-03-15 22:39:57,User901,1985-4-23,0:12:25,things-to-do,5,2,bad,The bot needs some improvements.
f1062f9e-909c-49ba-b17b-129ebe020a28,2023-05-30 14:42:57,User383,1994-6-4,0:27:38,eat-drink,2,4,good,The bot provided accurate answers.
4de18fb9-00d4-4e93-b2ec-dadd55ea8512,2022-12-06 18:09:57,User930,1991-6-24,0:41:51,lifestyle,3,3,good,Smooth and pleasant interaction with the chatbot.
36e3146d-2d82-421c-8383-bd4929dbdf09,2022-12-28 10:10:57,User758,1990-12-27,0:18:28,lifestyle,1,1,good,Impressed by the bot's knowledge about MTL Blog.
f6febb47-1147-469e-998d-b434503a8bd3,2023-05-13 06:19:57,User817,1991-7-28,0:52:15,sports,1,5,bad,I wish the chatbot was more intuitive.
a58c0268-be8c-4dd8-8c53-5e5ac993cc8e,2023-01-06 08:03:57,User705,1998-2-10,0:2:29,travel,8,2,good,Impressed by the bot's knowledge about MTL Blog.
a68852b0-f0fb-40de-aa73-513ac3487990,2023-02-11 14:28:57,User229,1995-6-3,0:25:53,eat-drink,4,6,good,Great experience navigating through MTL news.
a1bfaafa-3d57-4f80-b872-af4dbb6c054a,2023-05-27 14:49:57,User913,1995-12-8,0:6:16,money,4,2,bad,Not the best experience with this chatbot.
6cef188c-6397-4aaf-a66f-4068e074a6e0,2023-01-10 21:12:57,User88,1997-2-15,0:20:14,money,1,1,good,The bot provided accurate answers.
edafbe28-8454-482b-be88-af643ad62398,2022-09-22 14:12:57,User58,1989-1-28,0:39:15,real-estate,3,9,good,Impressed by the bot's knowledge about MTL Blog.
40d98008-de95-4262-a896-1bf175500a8b,2022-12-04 13:47:57,User974,2001-1-19,0:31:58,things-to-do,6,1,bad,The bot was a bit confusing at times.
080a99db-423e-41f5-8972-6a3e18e559b6,2023-04-29 11:42:57,User543,1994-9-12,0:39:54,money,4,6,good,Impressed by the bot's knowledge about MTL Blog.
b59f9b8f-64eb-4aac-a01e-aa10bc0ac3bf,2022-09-03 15:56:57,User971,1987-7-15,0:13:29,travel,6,6,good,Great experience navigating through MTL news.
72cc7d6a-f614-466f-93b8-b59f3765b9aa,2022-09-13 13:21:57,User482,1998-11-4,0:15:26,travel,1,2,good,Great experience navigating through MTL news.
b76ff846-0757-43f9-90a1-bc8ba4567f88,2023-02-06 03:17:57,User249,1990-9-13,0:7:12,eat-drink,5,5,good,The chatbot was very helpful and informative.
fd4659c2-44f8-414c-b9b3-2be4d6c0aee3,2023-08-19 03:49:57,User960,1989-4-14,0:50:34,sports,7,5,good,Smooth and pleasant interaction with the chatbot.
aa5b8dc6-3121-47dc-8db6-49cf3d416a76,2023-07-17 04:21:57,User538,1988-3-8,0:54:46,lifestyle,5,7,good,I love how quickly the bot responds.
02995d37-9d69-4aae-8583-57337cf86a06,2023-02-18 08:55:57,User673,1997-8-15,0:21:26,eat-drink,4,3,bad,The bot needs some improvements.
325a9961-1d99-4b26-b203-f82c1db5953e,2022-11-30 10:12:57,User717,1993-8-20,0:9:52,eat-drink,7,1,good,Impressed by the bot's knowledge about MTL Blog.
c4b480f2-31bd-4e57-bf17-26fc4c2c2896,2023-07-22 11:21:57,User657,1993-9-5,0:7:43,lifestyle,4,4,good,Smooth and pleasant interaction with the chatbot.
ab5af4a6-4f68-40b6-a5d4-da245c78675a,2023-01-09 02:32:57,User68,1992-6-16,0:17:23,things-to-do,4,5,good,The chatbot was very helpful and informative.
651d8f4f-9d7e-464d-9f95-b0cf2cf8c634,2022-12-25 00:05:57,User16,1998-1-18,0:48:30,deals,4,6,good,Great experience navigating through MTL news.
2028b626-face-4723-8940-dc9855565ac0,2023-08-07 00:48:57,User832,1988-3-1,0:2:53,things-to-do,8,2,good,Great experience navigating through MTL news.
907660d7-7f36-465a-a6c8-c9d1294f6090,2023-08-18 10:53:57,User553,1992-2-8,0:19:11,lifestyle,3,7,good,The chatbot was very helpful and informative.
32c7ca86-4684-4fbb-812c-167b8145b66b,2023-03-04 22:46:57,User179,1992-6-26,0:15:45,lifestyle,3,6,good,The bot provided accurate answers.
775ea021-2051-4593-9b21-a660b0ad2d87,2023-07-28 18:03:57,User884,1994-1-25,0:25:31,things-to-do,8,2,good,Impressed by the bot's knowledge about MTL Blog.
4b1796b5-9caa-474e-8072-0548a6d25f51,2023-04-14 21:09:57,User497,1988-10-3,0:33:2,eat-drink,2,1,good,Impressed by the bot's knowledge about MTL Blog.
8b6ff9a8-e05a-41d6-9020-30c9777debf1,2022-12-23 15:27:57,User6,1988-1-22,0:14:38,things-to-do,6,2,good,Impressed by the bot's knowledge about MTL Blog.
625831b1-3fb7-4896-837e-6bcf6bca4c1d,2023-08-11 03:04:57,User670,1993-3-5,0:25:35,money,9,6,good,Smooth and pleasant interaction with the chatbot.
a1fa9c0b-c2c5-456a-8bea-7c936f43e0d4,2023-01-05 18:58:57,User398,1992-5-4,0:26:22,eat-drink,4,1,good,Impressed by the bot's knowledge about MTL Blog.
8d9ac120-7250-4146-ae0e-af5849cf92c8,2022-10-05 21:07:57,User371,1997-3-18,0:6:42,deals,7,6,good,Smooth and pleasant interaction with the chatbot.
2f434aa6-effc-4e24-bdb0-fc262e9a07d0,2023-03-24 23:34:57,User434,1994-1-22,0:10:57,deals,2,10,good,Smooth and pleasant interaction with the chatbot.
cb42310e-8f1d-4e68-891a-521227f75ae4,2023-06-14 13:58:57,User407,1990-11-13,0:36:44,real-estate,7,2,good,The chatbot was very helpful and informative.
f11de1fc-3f6f-4c0b-ac57-c3c359377ba3,2023-08-17 08:48:57,User546,1997-6-25,0:45:48,deals,2,3,bad,Didn't get the answer I was looking for.
ece7869d-3745-46b7-ae84-7e30a13fd1fc,2023-01-04 05:37:57,User604,1997-6-26,0:57:7,lifestyle,1,2,good,Impressed by the bot's knowledge about MTL Blog.
cfe4dc30-4247-4fbc-9c58-261adb6fce72,2023-06-08 01:24:57,User924,1992-3-8,0:35:15,eat-drink,3,4,bad,Didn't get the answer I was looking for.
db52ca7d-e158-492d-9eb8-d3ec44fdedec,2022-10-02 20:36:57,User585,1992-7-12,0:14:13,money,2,3,good,I love how quickly the bot responds.
10535b0e-297b-43e4-b5a1-354b830a63c9,2023-07-19 02:18:57,User167,1990-4-14,0:56:35,eat-drink,1,4,good,I love how quickly the bot responds.
f686446a-740e-4578-99ee-4b307e09d1f3,2022-12-07 23:40:57,User687,1991-6-1,0:51:2,money,8,4,good,Smooth and pleasant interaction with the chatbot.
47840080-2151-47a5-9734-87f97253cec1,2023-06-02 16:54:57,User619,1990-9-16,0:0:46,things-to-do,10,1,bad,The bot needs some improvements.
6c6bd45a-e196-42b2-8152-78e09e8b7996,2023-06-28 11:34:57,User236,1988-1-19,0:37:44,lifestyle,10,5,good,Great experience navigating through MTL news.
fed066dd-fea3-4d0b-bc47-d884b06fc6d5,2023-07-19 16:08:57,User67,1996-3-26,0:5:47,eat-drink,5,4,good,I love how quickly the bot responds.
fcce1094-c3b7-45c5-87de-8265c23c11a3,2023-05-27 09:39:57,User394,1998-3-3,0:10:30,deals,1,2,good,The chatbot was very helpful and informative.
36c75c51-ad6c-4d15-8923-6dcc7f08bb4d,2023-01-21 19:55:57,User960,1997-6-19,0:22:11,eat-drink,5,4,good,The bot provided accurate answers.
b697f471-1075-41a3-8b4c-5b83c9bf2d45,2023-07-08 02:49:57,User961,2003-6-28,0:28:33,things-to-do,4,1,good,I love how quickly the bot responds.
76a0f6c2-576c-46a2-be39-5b198015efc5,2023-01-23 12:47:57,User277,1998-5-7,0:19:28,lifestyle,7,3,good,Great experience navigating through MTL news.
1af74e31-a418-4126-a9cf-dcd0bda0ecae,2023-07-13 09:31:57,User912,1990-10-16,0:23:43,things-to-do,6,3,good,I love how quickly the bot responds.
2332aa01-33a1-4c46-868a-27499f995946,2022-12-30 03:49:57,User601,1994-6-27,0:35:54,deals,2,5,good,I love how quickly the bot responds.
ba8f56f8-d7ca-43c9-a013-ac21a80fadee,2023-05-04 23:41:57,User934,1992-6-15,0:41:41,things-to-do,10,6,good,I love how quickly the bot responds.
67df3593-e475-4fe9-bf48-6bf759461651,2023-02-05 14:43:57,User891,2001-5-7,0:6:0,news,5,10,good,I love how quickly the bot responds.
22ef2fe1-9d72-421d-8a29-bca020e2889a,2023-08-08 17:15:57,User965,1996-7-6,0:36:29,deals,3,3,bad,I wish the chatbot was more intuitive.
077bc8ca-b850-4c41-8e08-450694b4e342,2023-02-22 09:05:57,User886,1997-2-25,0:16:40,eat-drink,4,5,bad,The bot needs some improvements.
24bf69e5-5d31-462f-a571-575319f5a71c,2022-10-12 02:37:57,User859,2000-2-6,0:3:46,things-to-do,2,1,good,The bot provided accurate answers.
dd9ded1d-6c96-482e-a7c9-5478f285d5c6,2023-07-16 11:29:57,User350,1990-12-10,0:41:20,eat-drink,4,8,good,Impressed by the bot's knowledge about MTL Blog.
1291d329-972c-44a7-b44e-c2b6fe0c18b3,2022-09-14 20:24:57,User263,1995-12-13,0:2:56,eat-drink,4,6,good,The chatbot was very helpful and informative.
2e3eb8ca-f16d-4e9c-9608-970f59ee356f,2022-11-23 05:30:57,User493,1991-9-17,0:35:32,money,6,4,good,Impressed by the bot's knowledge about MTL Blog.
404fd4ed-9c7b-4edf-b7fc-affea28ee842,2023-01-01 22:04:57,User406,1988-4-26,0:21:56,travel,6,7,bad,Had a hard time understanding some responses.
a2157a9f-65da-4547-94ac-2e004d5ca223,2023-07-14 21:08:57,User52,1993-8-28,0:12:42,deals,1,6,bad,The bot was a bit confusing at times.
4722bbca-d12b-4fcf-a8fa-69df9acda1b2,2023-07-18 06:45:57,User498,1991-4-15,0:47:57,sports,3,3,good,Impressed by the bot's knowledge about MTL Blog.
4db15266-3d44-4642-93ec-3f2823f24a39,2023-06-09 17:35:57,User993,1997-6-6,0:8:58,news,1,2,good,Impressed by the bot's knowledge about MTL Blog.
6a77b133-a162-4a69-a9c1-08810c46b4c3,2023-01-11 13:14:57,User541,1990-4-26,0:22:34,deals,2,3,good,The chatbot was very helpful and informative.
c4f26a42-46b2-40ee-b6a7-c887f94908eb,2023-02-04 13:40:57,User913,1995-10-17,0:28:43,money,5,1,good,I love how quickly the bot responds.
b3c2d8bb-1095-4783-acf7-17c3d1e90da9,2022-09-29 07:32:57,User98,1987-8-27,0:12:24,eat-drink,1,1,bad,Not the best experience with this chatbot.
3f7595d7-46f2-4227-86f1-81d845c4cf0e,2023-06-03 19:31:57,User748,1993-9-15,0:56:57,eat-drink,5,2,good,Impressed by the bot's knowledge about MTL Blog.
b99cc99a-94bb-4df1-8634-3c2ba39c6b58,2023-05-29 22:06:57,User557,1992-10-28,0:48:51,money,4,10,good,The bot provided accurate answers.
dc09ab36-da4c-4177-99c3-d5be66d899ac,2023-07-25 21:38:57,User368,1994-2-26,0:27:17,lifestyle,4,10,good,I love how quickly the bot responds.
624dd211-78c9-4960-9d8e-d12cb9f5d496,2023-08-02 11:11:57,User976,1990-6-22,0:57:43,news,1,4,bad,Not the best experience with this chatbot.
6cb624a5-4275-45b8-b82b-57f6518e14a5,2023-08-20 15:16:57,User402,1995-7-6,0:26:35,money,1,4,good,The chatbot was very helpful and informative.
c0400b5b-5e5e-4f7d-9b0d-f3427dd04cd1,2022-11-11 12:39:57,User625,1986-7-2,0:30:51,deals,2,5,good,The bot provided accurate answers.
8fd2b23d-01b9-451f-8169-fcb7ca00a6c2,2022-12-02 11:36:57,User320,1988-12-13,0:36:18,travel,4,8,bad,Not the best experience with this chatbot.
708aa64d-2b4f-40f7-9d3f-670ee8a8e69b,2023-07-29 19:33:57,User299,1995-10-20,0:40:29,travel,8,1,good,Smooth and pleasant interaction with the chatbot.
a231b3f4-7dfb-4cf5-8051-6145cc9755c9,2023-02-22 02:21:57,User731,1988-8-3,0:51:17,lifestyle,6,4,bad,I wish the chatbot was more intuitive.
de5f673f-b7c4-4d9b-b34e-cfd1bac73bd6,2023-04-29 03:46:57,User587,1992-3-28,0:42:7,lifestyle,5,9,good,Smooth and pleasant interaction with the chatbot.
9ce202f1-0474-4f84-a0c9-602c87f9d340,2022-09-07 15:16:57,User302,1994-6-21,0:3:57,eat-drink,2,4,good,Impressed by the bot's knowledge about MTL Blog.
b7d29bec-bbc3-49cd-948f-d4a2348701e8,2023-02-04 02:30:57,User356,1992-3-25,0:32:32,eat-drink,4,5,good,Smooth and pleasant interaction with the chatbot.
f8b65b84-5f17-4c6e-a11a-ad6348552e0f,2022-09-08 05:46:57,User198,1990-5-2,0:13:7,travel,7,1,good,The chatbot was very helpful and informative.
4488e9f7-865a-4efe-83ec-d9592a69fc4d,2023-07-28 23:10:57,User196,1996-12-21,0:54:44,money,5,4,good,Smooth and pleasant interaction with the chatbot.
e324df7a-7ad3-4c04-a5e6-f6702fff1bdd,2023-05-12 21:19:57,User925,1984-5-28,0:23:5,lifestyle,3,5,good,Impressed by the bot's knowledge about MTL Blog.
1fa9482f-adb8-40ab-a99c-94e6303c7506,2023-02-07 09:41:57,User436,1994-10-22,0:58:7,deals,9,2,good,I love how quickly the bot responds.
6e32c7b8-5548-4fad-9d0e-14437a2c5a42,2023-03-08 15:27:57,User263,1984-3-20,0:35:22,money,5,3,bad,Had a hard time understanding some responses.
1622e267-c538-44e9-ac12-37b20b217636,2023-04-17 10:24:57,User594,1990-12-12,0:12:44,money,2,5,good,The bot provided accurate answers.
eb7e6c3e-18fa-4081-af1f-c80d14b9f62c,2022-11-04 21:28:57,User6,1993-7-13,0:17:35,travel,5,3,good,I love how quickly the bot responds.
e4d0e805-550e-49e6-b011-e7f86e6ad307,2022-10-13 18:35:57,User426,1993-11-21,0:3:46,eat-drink,2,4,good,Great experience navigating through MTL news.
b22aea9d-9ef7-4d33-97c0-e78d7ec9c173,2022-11-18 05:19:57,User331,1997-5-26,0:46:40,eat-drink,6,4,good,Great experience navigating through MTL news.
321d9e27-8d03-40a7-b1ff-beb97d39c14e,2023-07-10 04:11:57,User249,1983-11-24,0:19:23,sports,9,1,bad,The bot needs some improvements.
74a0ebe5-7ecf-49e5-9c33-703c07f1802f,2022-12-03 08:59:57,User823,1996-4-16,0:46:51,eat-drink,4,5,good,The chatbot was very helpful and informative.
ec97e003-b112-4f1d-b7da-8fe55e4ba37c,2023-05-09 07:04:57,User191,1992-2-4,0:16:0,money,3,9,good,Smooth and pleasant interaction with the chatbot.
a98ecccf-d183-43cc-a525-f229f7f58acc,2023-05-09 18:29:57,User388,1997-8-19,0:53:45,deals,2,6,bad,Not the best experience with this chatbot.
0278be6b-108d-4b5d-866b-e9fecfc1c8be,2023-04-22 07:26:57,User100,1996-2-11,0:3:53,eat-drink,5,5,good,Smooth and pleasant interaction with the chatbot.
d9f18c8e-0049-415e-8885-9134ab584d93,2023-08-12 06:09:57,User689,1998-10-12,0:30:55,eat-drink,2,5,good,The bot provided accurate answers.
2e62ff74-0fab-4882-b5f5-43a55392882d,2023-04-02 16:27:57,User983,1981-2-12,0:2:24,eat-drink,2,5,good,The bot provided accurate answers.
75031f34-415d-48a3-89cf-4756e70cc036,2022-09-29 08:19:57,User442,1997-7-28,0:8:46,eat-drink,5,6,good,I love how quickly the bot responds.
fe021008-d240-421a-ae80-66fb46523cbf,2023-04-19 19:59:57,User186,1992-10-17,0:56:24,lifestyle,7,1,bad,Not the best experience with this chatbot.
9addd7de-13ae-4bad-929b-591a5d5b84d4,2023-05-22 13:22:57,User733,1987-8-7,0:8:17,sports,1,5,good,I love how quickly the bot responds.
d6fa300d-aa8d-46e7-8b3e-ab75d8970a0f,2022-10-01 09:34:57,User973,1993-10-28,0:24:43,deals,1,3,good,The chatbot was very helpful and informative.
cd66d8cd-87b8-4035-8f74-2a34ccc3a8ef,2023-04-28 05:48:57,User814,1991-7-2,0:2:7,travel,2,7,good,Great experience navigating through MTL news.
024d6777-d562-45a7-9e75-01071ec2a8d1,2022-09-09 08:05:57,User856,2001-11-19,0:13:29,travel,4,3,bad,I wish the chatbot was more intuitive.
492dee7e-d9c4-4290-b2d2-656b63ba7b24,2022-11-17 00:09:57,User126,1991-8-13,0:26:32,sports,8,8,good,Smooth and pleasant interaction with the chatbot.
bfd5f8fc-80ab-4991-b3e9-f705a93354fb,2023-04-10 05:44:57,User494,1994-5-11,0:22:11,real-estate,1,5,good,The chatbot was very helpful and informative.
60866d0b-28cf-42ad-af9b-244404609e1f,2022-12-08 14:01:57,User603,1994-3-5,0:26:56,money,3,6,good,Great experience navigating through MTL news.
015e125d-4ac0-4636-8c36-08515776ced1,2022-10-17 20:52:57,User214,1996-6-6,0:51:47,eat-drink,4,3,good,I love how quickly the bot responds.
97e976c4-67d7-4f00-b59b-c4d9e92bf9b2,2023-07-26 21:03:57,User74,1986-2-13,0:11:50,deals,7,5,bad,Had a hard time understanding some responses.
65a0e1d7-547a-4250-a909-1116385bcc49,2023-01-16 23:09:57,User60,2005-1-13,0:23:51,lifestyle,4,5,good,I love how quickly the bot responds.
556c8ebd-4e61-4502-af70-af883c4d681e,2023-07-31 10:14:57,User303,1984-3-17,0:36:29,deals,4,1,good,The bot provided accurate answers.
f1a00a7c-92b1-4c9d-b17d-281ae00b6290,2023-02-15 09:45:57,User175,1998-1-26,0:7:43,eat-drink,6,5,bad,Not the best experience with this chatbot.
a3037362-dfcc-4eca-9ad4-0a6e874aec14,2022-10-10 03:17:57,User894,1992-10-7,0:21:39,eat-drink,3,5,good,Great experience navigating through MTL news.
4cd4ea77-f7a6-4186-ba9c-dac63bd19574,2023-03-22 12:27:57,User634,1989-5-24,0:51:30,lifestyle,3,5,good,Great experience navigating through MTL news.
f2d371b3-af7f-44f5-be3e-134a9f35550c,2022-09-07 05:25:57,User216,1992-3-4,0:38:36,deals,6,3,good,Great experience navigating through MTL news.
ac1e130d-6ced-410f-bc44-74bd1a3a7e2a,2022-08-29 23:12:57,User231,1993-2-14,0:40:4,lifestyle,3,1,good,I love how quickly the bot responds.
e841a711-3f6c-4ca2-9f4c-f2180283429e,2023-04-24 08:03:57,User646,1998-7-19,0:21:5,things-to-do,1,5,good,The chatbot was very helpful and informative.
36af81ac-bf5c-48cc-8635-251bfadd5f82,2023-01-14 20:42:57,User922,1994-5-21,0:16:11,lifestyle,8,2,bad,I wish the chatbot was more intuitive.
16edd301-d957-4c09-afb3-5b29aabd2c91,2022-12-26 03:29:57,User408,1988-1-9,0:43:31,real-estate,4,3,good,Smooth and pleasant interaction with the chatbot.
77c96c4d-93e2-4aec-a3ef-9d674979e899,2023-01-13 04:23:57,User203,2000-2-7,0:58:18,money,5,3,good,Great experience navigating through MTL news.
480206c0-11c7-4323-8ce5-91249eab63e9,2023-03-01 21:39:57,User362,1987-2-20,0:10:31,sports,10,8,bad,The bot needs some improvements.
821add22-26e7-4fbf-bc2b-f0de4993f1d4,2023-03-04 23:40:57,User948,1986-5-18,0:11:40,money,8,5,good,Impressed by the bot's knowledge about MTL Blog.
f2ae0487-143d-4972-b424-e8c04c5564bf,2023-08-16 13:48:57,User198,1982-11-1,0:32:56,eat-drink,5,6,bad,Didn't get the answer I was looking for.
dd6e7b53-7b39-48f7-a5f0-36b5d0f5f6d6,2023-04-08 20:34:57,User983,1995-11-1,0:19:56,sports,8,6,good,Impressed by the bot's knowledge about MTL Blog.
5a9323fe-99fd-4a7b-8fc0-710f23b6faa5,2022-08-27 15:58:57,User830,2000-10-18,0:24:49,eat-drink,9,3,good,Great experience navigating through MTL news.
72de69a3-a3f3-4f2d-ad3c-b6528ed98b56,2023-04-12 09:06:57,User522,1995-11-14,0:49:13,things-to-do,5,4,good,Impressed by the bot's knowledge about MTL Blog.
39c5e20c-ddfe-437b-9210-561f474ebfaf,2023-02-27 15:17:57,User997,1998-10-16,0:47:39,real-estate,1,10,good,I love how quickly the bot responds.
7696fb1f-5833-4b2f-80e6-d3768685cd87,2022-09-06 16:15:57,User252,1996-10-1,0:53:53,things-to-do,5,7,good,The bot provided accurate answers.
24f68a7a-45be-41c8-bed0-c38b2c38882c,2022-11-24 02:12:57,User787,1998-4-28,0:5:32,lifestyle,2,6,good,Impressed by the bot's knowledge about MTL Blog.
853d63cb-3db3-47e5-a159-eee73c8594c6,2022-11-23 07:02:57,User544,1994-7-15,0:24:6,eat-drink,2,3,good,The bot provided accurate answers.
ab2a54bb-2909-439f-b2ce-f48f350884b5,2023-02-20 00:00:57,User968,1995-11-4,0:58:54,eat-drink,1,2,good,Great experience navigating through MTL news.
470d5b92-f35e-4717-bb57-d625de86a052,2023-05-11 02:18:57,User665,1995-1-14,0:26:27,news,9,2,good,Impressed by the bot's knowledge about MTL Blog.
87b3b820-9c72-4a58-847f-09c8152147a8,2023-07-03 13:55:57,User227,1989-8-10,0:12:11,lifestyle,6,3,good,The bot provided accurate answers.
c0bc25d3-a16a-427d-8ba3-c7e0f30a5866,2023-04-08 15:44:57,User741,1985-3-24,0:55:54,real-estate,4,5,bad,Didn't get the answer I was looking for.
97ede385-ee66-4901-9b43-f3dbc6b1d1a7,2023-06-08 01:28:57,User400,1992-7-9,0:8:43,eat-drink,2,2,good,The chatbot was very helpful and informative.
2c1a375d-b5ef-4487-8bd5-2924cf3b02a9,2023-03-25 22:58:57,User233,1992-3-3,0:47:44,money,5,1,good,Smooth and pleasant interaction with the chatbot.
0b753027-227c-4bd7-bfb0-59798be1f27b,2023-02-13 23:06:57,User856,1992-2-9,0:42:8,eat-drink,5,8,good,I love how quickly the bot responds.
80e0c144-1775-4a57-8e30-9a15d44f4627,2023-08-14 15:36:57,User110,1997-3-11,0:12:12,lifestyle,1,5,bad,Not the best experience with this chatbot.
c36cf750-113e-4883-a6a5-725bbcaf617d,2023-07-23 22:47:57,User243,1997-4-16,0:47:17,sports,3,6,good,The chatbot was very helpful and informative.
ac01db1f-4774-4f32-9bc6-cfcbef19d0c0,2023-08-01 05:58:57,User486,1990-3-11,0:55:15,sports,2,5,good,The chatbot was very helpful and informative.
a8ebba1f-be18-4872-8809-2cf1b94937cf,2023-02-06 20:11:57,User203,1986-8-8,0:28:17,lifestyle,1,4,bad,The bot needs some improvements.
2032e88a-fe01-4f85-93d3-53ac9f734c9f,2023-07-16 17:51:57,User308,1990-8-26,0:17:2,eat-drink,5,5,good,Great experience navigating through MTL news.
b7b21df5-c031-4512-84b8-795ccefc9f0d,2022-12-17 14:13:57,User597,1995-7-10,0:8:26,lifestyle,5,2,good,The bot provided accurate answers.
b45a3e8b-05be-4b99-8b88-c706b2f31312,2023-04-04 01:43:57,User432,1997-7-12,0:30:48,things-to-do,2,3,good,Impressed by the bot's knowledge about MTL Blog.
07a99477-4360-4a67-be30-1c73a5136acd,2022-10-08 06:10:57,User433,2002-12-20,0:15:7,eat-drink,3,5,good,The chatbot was very helpful and informative.
13a61c98-4905-456e-aa00-9d0819f6bec8,2023-05-13 18:37:57,User817,1992-10-5,0:8:54,sports,2,7,good,The bot provided accurate answers.
23fbf5eb-e8ec-4afe-8e3d-0043286a488e,2022-12-06 11:11:57,User589,1992-4-11,0:53:11,eat-drink,6,1,good,Great experience navigating through MTL news.
9b1ecd84-698a-4722-8750-bd315beb0a45,2023-01-11 09:44:57,User915,1988-3-11,0:19:50,things-to-do,3,5,good,Impressed by the bot's knowledge about MTL Blog.
276d6923-ec31-472c-9970-da1bcb1382c4,2022-08-25 18:00:57,User806,2002-8-26,0:48:15,real-estate,4,3,good,The chatbot was very helpful and informative.
4f44b8af-b6a6-410e-9528-7594ec3c96cd,2023-05-25 17:45:57,User162,1998-12-8,0:47:3,lifestyle,5,1,bad,Not the best experience with this chatbot.
969183b6-96c1-481c-9a10-59ce2632c974,2023-06-14 09:23:57,User980,1979-9-10,0:42:25,travel,3,2,bad,Not the best experience with this chatbot.
bf71f8f0-1eed-4230-a587-8dfc304a3af6,2023-03-06 09:49:57,User583,1992-3-3,0:3:53,things-to-do,3,5,good,I love how quickly the bot responds.
89135028-e4e7-4ca7-8f7b-b848b86a4f22,2023-06-06 08:24:57,User191,1997-5-3,0:32:27,deals,4,3,good,Impressed by the bot's knowledge about MTL Blog.
6ad02ba0-f819-4d44-8d2f-0d321dae287d,2023-06-24 14:25:57,User903,1988-9-15,0:41:23,real-estate,4,5,bad,The bot was a bit confusing at times.
22cff5a3-3508-499d-ad32-9d6900b45385,2022-09-10 01:48:57,User422,1990-4-26,0:49:12,money,5,8,good,Smooth and pleasant interaction with the chatbot.
3356a59c-d618-4978-a358-0cd4231e1a1e,2023-06-28 18:58:57,User293,1986-2-19,0:2:59,things-to-do,4,1,bad,Not the best experience with this chatbot.
a6b5f152-38fd-416e-9c05-cecc3c1a593d,2023-06-07 04:26:57,User68,1996-8-27,0:55:52,lifestyle,7,2,good,The bot provided accurate answers.
46fcc03f-4ea7-4b2b-a4a5-a8095f5bbc33,2022-11-09 05:21:57,User421,1998-12-18,0:38:49,deals,4,4,good,Great experience navigating through MTL news.
72829688-86ac-42be-a021-c71fa0f1cc02,2023-07-22 05:38:57,User929,1993-12-2,0:14:20,eat-drink,9,1,good,Impressed by the bot's knowledge about MTL Blog.
1dd92f8d-3eee-47ac-ad22-858a6fd4386e,2022-12-22 12:27:57,User725,1993-12-20,0:29:55,news,1,8,good,Impressed by the bot's knowledge about MTL Blog.
113d6619-8ec4-4061-9816-f8afc41d5e17,2023-02-28 12:06:57,User536,1994-3-22,0:0:59,things-to-do,1,5,good,The bot provided accurate answers.
0cd6c582-d952-49b2-a6bc-6e0727342362,2022-10-22 03:34:57,User368,1992-4-28,0:30:16,eat-drink,5,2,good,Great experience navigating through MTL news.
44f8e0e1-dc25-491e-ab9e-e4cb5cbd9548,2023-01-20 05:32:57,User545,1994-3-2,0:24:5,things-to-do,3,5,bad,Not the best experience with this chatbot.
094815a1-3a04-41ae-9c7c-263b2f551241,2023-07-10 08:36:57,User117,1995-8-11,0:48:16,lifestyle,6,6,good,I love how quickly the bot responds.
244e6698-ca32-4833-abfb-4e4d830fed5e,2023-08-03 07:26:57,User590,1997-10-4,0:36:56,eat-drink,4,2,good,I love how quickly the bot responds.
638ffd02-3429-4c15-bcd6-fa1be237a190,2023-07-27 13:40:57,User82,1988-4-3,0:8:16,things-to-do,7,6,bad,The bot was a bit confusing at times.
6a2245b1-b21a-48a1-bf36-b755f97d4224,2023-05-11 21:23:57,User34,1989-2-10,0:57:19,lifestyle,4,4,bad,Didn't get the answer I was looking for.
4d2be79a-905a-48e6-a70a-8904c1648cc1,2022-11-14 15:25:57,User262,1988-9-2,0:27:14,sports,4,2,good,The chatbot was very helpful and informative.
fc87463b-64e0-4083-b99e-662f54a30868,2022-11-03 20:14:57,User511,1993-3-14,0:40:3,travel,6,1,bad,Had a hard time understanding some responses.
